x,beta,a,theta,phi_final,r,c_base,c_fix_b,c_test,beta_f,rho,J,share8,share12,share16,bottleneck_tester
0.9527796385682663,0.9681456620742841,1.6463594701554147,3.9099186060706854,1.9096712905407425,4.617445106420894,1.1865543804468852,5.30963205560564,0.012987076633052683,0.9565954770695878,0.988490101272584,0.10050183662026053,0.5714223797530122,0.0,0.4285776202469877,1.0
0.9666818800523979,0.9784836353524556,4.3659628962505925,3.5434483221622592,4.51871365819614,5.880731910414191,0.8779724959273387,5.12110697311034,0.01052545738061537,0.927612455941333,1.0401642421089539,0.16928343002640373,0.0,0.2391082761939828,0.7608917238060172,1.0
0.9647903197121477,0.9030453406327883,6.9072063101097285,1.9520046541261187,3.00217969362133,5.68694135879541,1.277763132446238,3.3994791100958843,0.011791109447446569,0.9591139866782432,0.9301483577406051,0.14915689221118184,0.6454337192401657,0.06874442194698721,0.28582185881284716,1.0
0.9681985656915962,0.9283555642732488,4.296851104430931,5.769462270330021,2.432627114919751,6.099947176046612,1.0767327472324464,3.891928302557404,0.014083528550066032,0.9769340779345976,0.864718823119905,0.1509555881410229,0.3161734632176983,0.0,0.6838265367823018,1.0
0.9655558055615483,0.947631709448423,1.0481768154852609,2.7189521862742536,2.5899953999306033,5.939136513428956,1.5430200459412764,2.6188134189054075,0.012588944378828825,0.9124313167967174,1.232926673766451,0.15378485132304653,0.6032870582867484,0.2120250272166383,0.1846879144966132,1.0
0.969337736540985,0.9737871017320933,1.7975717917054626,4.38094353582957,4.560602413290816,3.696933322721085,1.7797301895940787,6.012789571191178,0.011913918820737307,0.9398569669473996,1.2224188231188915,0.07194455292928846,0.0,0.12497620676895865,0.8750237932310413,1.0
0.9548829784696371,0.937704387640059,4.716676450562801,2.5201552805316965,3.787637445456194,5.55218267166056,1.703388971326096,4.514415102762885,0.011385559478240513,0.9800805065141514,1.2165990640123112,0.14010320574403312,0.0,0.9805083105737767,0.01949168942622319,0.0
0.9768047142001943,0.9483786274157404,6.393912548614313,5.1888407762741435,2.9015792073579787,5.625660899972546,1.1602039406265885,3.9085550935155475,0.012952616357764667,0.9805348207585574,1.0258804403974462,0.16603877306906262,0.0,0.0,1.0,1.0
0.9827825257885113,0.9311824640170115,4.503212752982111,3.4662436559872294,2.441282255876779,4.876799942622754,1.3488550427404788,4.756643059914763,0.012920522325420914,0.9333070940574989,1.0824271569397577,0.15049797125308964,0.0,0.13153245187524576,0.8684675481247542,1.0
0.9770019946340122,0.9506868522659042,3.81082610907979,3.0695248915872213,6.313721645190892,6.262854723214997,1.1568546123464691,5.13296188209762,0.015082772981214531,0.9309961033752412,1.2683975228376407,0.18249859670958693,0.0,0.1496536726047649,0.8503463273952352,1.0
0.9845025826582073,0.911824721960906,3.767386611243893,1.4830882715855247,3.132285029753729,5.614297888289013,1.5946528273897966,6.216153947750174,0.014084382414951718,0.9693877369013965,1.0562728226588929,0.2792282730575905,0.0,0.0,1.0,0.0
0.9813218025711207,0.9510300751097154,1.920965864668993,4.163150663361494,3.5113998932311388,3.935526044181554,0.785310543683828,5.754618580487786,0.012299384111192507,0.9442942664337081,0.8337412081469538,0.11091460680824977,0.0,0.20925443020469559,0.7907455697953044,1.0
0.9643410064851464,0.9338201369795992,1.809186294417776,3.8058520862047853,6.428100030587132,5.389610571123982,1.8270858560161312,2.8787896816122966,0.012983092268330417,0.9697024828771144,1.1136555376700707,0.11671244457527565,0.0,0.1886986756507055,0.8113013243492945,1.0
0.9672011495039003,0.9366002491220096,2.957675177616214,3.4371491749597674,3.9986139731270605,3.219815437689699,1.1076699003720902,3.3296737439091624,0.013393174636460873,0.9347054173501802,1.1471048112602023,0.04530049489778693,0.0,0.6511349855739964,0.34886501442600354,1.0
0.9529569398577986,0.9499729563569987,5.789894387210978,4.182736699509248,3.64395727934091,4.7477751469949885,1.40967452379425,3.075179255373622,0.012565068580411086,0.9624429025045026,1.1622721348859577,0.08032020233503971,0.008981684005625587,0.9910183159943743,0.0,1.0
0.9655401580170054,0.9580294343797595,5.42995927049701,3.187431642266014,4.6422069759617814,4.318521203646153,1.4902085485900565,3.991616797115009,0.01283668729589555,0.9618975361373401,0.9603014203133873,0.10154314024418079,0.0,0.3701214678795229,0.6298785321204771,1.0
0.9498163273262742,0.9430406256745713,2.2530891014911316,2.8342034141713444,3.6612339911896683,5.9407624291528265,0.9213019513784786,3.375602060254085,0.013927318999415657,0.953356135064649,0.9445954103830247,0.12625183190853592,0.36193763932951656,0.2408503863555608,0.39721197431492267,1.0
0.9636960798872792,0.9834163036406494,5.6961111050408215,2.752199221496954,6.73088776674304,5.553079632715441,1.6075233162280063,5.902645216754491,0.010015660390943414,0.9495778109811736,0.8519622345727025,0.15254739785749785,0.0,0.0,1.0,1.0
0.9753167518346617,0.9651366477940964,4.99913627812127,5.299106394706601,4.512631456579385,4.9245192912745255,0.7552595248070524,4.605961802516475,0.010387375506044837,0.9591948209035802,1.1098659517746698,0.12164704680055102,0.0,0.0,1.0,1.0
